Id,ExecTime,l2Miss,tlbMiss
4,6448432,941,29
5,4544189,1031,19
6,3859190,4844,8
7,4925108,131,5
8,4328865,9879,31
9,6458730,656,11
0,4015243,468,9
1,4040054,524,16
2,3614703,464,19
3,3662703,115,5
4,6449298,943,29
5,4542459,1034,19
6,3859621,4827,8
7,4925162,117,5
8,4328838,9878,31
9,6457379,696,11
0,4013973,463,9
1,4034432,532,16
2,3614946,457,19
3,3665081,117,4
4,6446865,933,29
5,4542135,1025,19
6,3859243,4825,8
7,4925325,135,5
8,4328973,9880,31
9,6457541,667,11
0,4013162,459,9
1,4040325,525,16
2,3614352,459,19
3,3662460,112,4
4,6447459,936,29
5,4544865,1030,19
6,3859568,4825,8
7,4925513,138,5
8,4329000,9877,31
9,6457271,694,11
0,4021135,554,9
1,4039541,567,16
2,3616135,510,19
3,3662378,115,5
4,6450432,969,29
5,4549000,1088,19
6,3860189,4863,8
7,4925757,137,5
8,4328865,9885,31
9,6459946,953,11
0,4021811,556,9
1,4045433,549,16
2,3615189,477,19
3,3662622,111,5
4,6448973,960,29
5,4545676,1062,19
6,3859514,4831,8
7,4925163,132,5
8,4329351,9877,31
9,6459216,748,11
0,4015378,468,9
1,4043514,523,16
2,3614622,468,19
3,3662432,115,4
4,6449676,946,29
5,4542405,1026,19
6,3859919,4831,8
7,4925622,131,5
8,4328838,9879,31
9,6459271,784,11
0,4014865,472,9
1,4038459,527,16
2,3614513,465,19
3,3662433,110,5
4,6448216,937,29
5,4543892,1037,19
6,3858973,4834,8
7,4925271,111,5
8,4328973,9883,31
9,6458406,686,11
0,4013703,462,9
1,4037729,527,16
2,3614351,462,19
3,3662297,110,4
4,6448000,938,29
5,4543540,1042,19
6,3859973,4827,8
7,4925108,128,5
8,4328784,9881,31
9,6457027,666,11
0,4013838,459,9
1,4034865,524,16
2,3614459,462,19
3,3662108,106,4
4,6449054,944,29
5,4544648,1033,19
6,3860378,4844,8
7,4925379,129,5
8,4328837,9881,31
9,6457000,647,11
0,4013541,450,9
1,4038351,526,16
2,3614622,460,19
3,3662243,108,4
4,6447217,943,29
5,4544540,1045,19
6,3859621,4849,8
7,4925027,129,5
8,4329108,9880,31
9,6456730,639,11
0,4014351,459,9
1,4031054,523,16
2,3614108,459,19
3,3662541,111,4
4,6449432,944,29
5,4544838,1035,19
6,3860135,4845,8
7,4925270,130,5
8,4328676,9880,31
9,6456757,638,11
0,4022946,571,9
1,4043190,566,16
2,3616973,516,19
3,3662649,120,5
4,6449352,966,29
5,4546135,1079,19
6,3859567,4858,8
7,4925513,121,5
8,4328919,9888,31
9,6460784,951,11
0,4018487,536,9
1,4034325,539,16
2,3615054,475,19
3,3662514,117,4
4,6450973,963,29
5,4542756,1049,19
6,3860486,4852,8
7,4925405,131,5
8,4328811,9881,31
9,6459297,770,11
0,4016297,485,9
1,4037352,529,16
2,3614135,463,19
3,3662514,116,4
4,6449406,941,29
5,4542135,1019,19
6,3859783,4848,8
7,4925325,116,5
8,4328946,9883,31
9,6457243,693,11
0,4016351,483,9
1,4041163,527,16
2,3614379,470,19
3,3662351,113,4
4,6446595,940,29
5,4542459,1025,19
6,3859514,4847,8
7,4925405,130,5
8,4328811,9878,31
9,6458865,707,11
0,4016297,492,9
1,4036594,524,16
2,3614351,469,19
3,3662352,111,5
4,6448190,944,29
5,4542622,1029,19
6,3859729,4849,8
7,4925243,132,5
8,4329054,9881,31
9,6459216,689,11
0,4015163,475,9
1,4038595,524,16
2,3614783,468,19
3,3662351,110,4
4,6447865,937,29
5,4544378,1031,19
6,3860162,4847,8
7,4924946,110,5
8,4328540,9876,31
9,6459486,698,11
0,4016324,478,9
1,4030486,518,16
2,3614540,467,19
3,3662459,110,5
4,6448757,942,29
5,4541675,1025,19
6,3859702,4845,8
7,4925270,130,5
8,4329081,9880,31
9,6459432,709,11
0,4016054,481,9
1,4038892,529,16
2,3614784,460,19
3,3662378,110,4
4,6446486,934,29
5,4544108,1033,19
6,3860081,4849,8
7,4925514,129,5
8,4328513,9880,31
9,6459432,711,11
0,4022379,559,9
1,4045432,574,16
2,3616000,495,19
3,3662567,120,5
4,6449487,967,29
5,4547702,1078,19
6,3860298,4858,8
7,4925621,139,5
8,4329000,9885,31
9,6460945,951,11
0,4019351,533,9
1,4036540,537,16
2,3614865,472,19
3,3662460,115,4
4,6448757,949,29
5,4544054,1047,19
6,3859730,4848,8
7,4925270,134,5
8,4328702,9886,31
9,6457270,674,11
0,4016297,486,9
1,4039000,535,16
2,3615432,477,19
3,3662351,112,4
4,6451784,944,29
5,4540946,1022,19
6,3859567,4848,8
7,4925486,130,5
8,4328891,9881,31
9,6457216,710,11
0,4015189,481,9
1,4033514,535,16
2,3614432,462,19
3,3662406,110,4
4,6447298,944,29
5,4544243,1037,19
6,3859514,4834,8
7,4925271,134,5
8,4329108,9883,31
9,6456919,690,11
0,4014649,474,9
1,4042379,523,16
2,3614837,467,19
3,3662622,114,5
4,6450433,945,29
5,4542568,1023,19
6,3859595,4836,8
7,4925297,131,5
8,4328973,9877,31
9,6457271,689,11
0,4015730,467,9
1,4036378,531,16
2,3614865,465,19
3,3662270,111,5
4,6447811,939,29
5,4541946,1031,19
6,3859540,4816,8
7,4925135,114,5
8,4329297,9876,31
9,6456973,621,11
0,4014649,464,9
1,4034162,524,16
2,3614784,459,19
3,3662243,107,4
4,6446190,930,29
5,4545162,1035,19
6,3859298,4822,8
7,4925703,132,5
8,4329081,9879,31
9,6457108,656,11
0,4013378,455,9
1,4035784,522,16
2,3614676,457,19
3,3662433,113,4
4,6450541,950,29
5,4544676,1044,19
6,3860540,4831,8
7,4925378,113,5
8,4329054,9878,31
9,6458649,647,11
0,4022433,560,9
1,4041783,569,16
2,3666406,509,19
3,3662649,115,5
4,6450514,978,29
5,4547000,1085,19
6,3859703,4844,8
7,4925784,121,5
8,4329108,9890,31
9,6460676,909,11
0,4020487,535,9
1,4032433,542,16
2,3615000,470,19
3,3664784,118,4
4,6449945,954,29
5,4546594,1057,19
6,3859919,4828,8
7,4925270,113,5
8,4329000,9879,31
9,6457297,656,11
0,4016675,484,9
1,4038432,524,16
2,3614541,464,19
3,3662567,111,4
4,6449757,951,29
5,4542513,1024,19
6,3860324,4847,8
7,4925216,112,5
8,4328892,9883,31
9,6458838,697,11
0,4014676,464,9
1,4036567,524,16
2,3614676,461,19
3,3662729,113,4
4,6447756,942,29
5,4544406,1041,19
6,3859622,4842,8
7,4925189,131,5
8,4329000,9877,31
9,6457081,678,11
0,4012567,453,9
1,4038054,518,16
2,3614270,456,19
3,3662324,110,4
4,6447567,937,29
5,4543919,1037,19
6,3859622,4838,8
7,4925648,128,5
8,4328892,9879,31
9,6456567,664,11
0,4013784,462,9
1,4039784,521,16
2,3614405,457,19
3,3662217,111,4
4,6449513,946,29
5,4541568,1029,19
6,3859594,4839,8
7,4925675,115,5
8,4329324,9879,31
9,6457055,680,11
0,4014514,466,9
1,4039190,530,16
2,3614244,468,19
3,3662351,112,4
4,6448513,943,29
5,4541702,1030,19
6,3859865,4841,8
7,4925622,134,5
8,4329325,9881,31
9,6457271,663,11
0,4014568,465,9
1,4035810,535,16
2,3614594,459,19
3,3662054,113,4
4,6448918,951,29
5,4543730,1037,19
6,3859649,4844,8
7,4925352,114,5
8,4329270,9877,31
9,6457378,697,11
0,4023891,576,9
1,4043136,564,16
2,3616838,506,19
3,3662675,124,4
4,6450081,967,29
5,4546189,1095,19
6,3860541,4845,8
7,4925405,144,5
8,4328865,9885,31
9,6460703,987,11
0,4021621,537,9
1,4039108,543,16
2,3615081,455,19
3,3662621,113,5
4,6449081,943,29
5,4546568,1050,19
6,3859946,4845,8
7,4925595,134,5
8,4328865,9883,31
9,6456838,684,11
0,4015271,463,9
1,4033621,535,16
2,3614486,454,19
3,3662271,111,4
4,6449513,944,29
5,4542595,1031,19
6,3859784,4846,8
7,4925649,134,5
8,4329379,9880,31
9,6456730,701,11
0,4014946,458,9
1,4031973,522,16
2,3614648,468,19
3,3662594,113,5
4,6448622,942,29
5,4545297,1044,19
6,3859324,4843,8
7,4925540,133,5
8,4328946,9876,31
9,6457567,650,11
0,4015946,479,9
1,4040811,532,16
2,3614243,467,19
3,3662540,114,4
4,6450027,954,29
5,4544594,1039,19
6,3859081,4837,8
7,4925594,122,5
8,4328973,9880,31
9,6457486,686,11
0,4012946,454,9
1,4046109,531,16
2,3614135,457,19
3,3662055,112,4
4,6448649,940,29
5,4545189,1039,19
6,3859675,4844,8
7,4925676,133,5
8,4328892,9882,31
9,6457351,670,11
0,4014567,466,9
1,4030811,521,16
2,3614000,460,19
3,3662108,112,5
4,6448298,941,29
5,4544297,1027,19
6,3859892,4845,8
7,4925703,118,5
8,4328729,9878,31
9,6459108,705,11
0,4014811,466,9
1,4040054,535,16
2,3614378,467,19
3,3662405,109,5
4,6446730,933,29
5,4543432,1035,19
6,3860081,4853,8
7,4925324,134,5
8,4328810,9881,31
9,6457324,668,11
0,4023568,579,9
1,4043486,555,16
2,3616297,503,19
3,3662649,118,4
4,6450649,967,29
5,4547919,1082,19
6,3859892,4857,8
7,4925594,127,5
8,4329054,9892,31
9,6460217,908,11
0,4019837,533,9
1,4039027,533,16
2,3614946,470,19
3,3662541,114,4
4,6449973,947,29
5,4546244,1049,19
6,3859784,4845,8
7,4925405,116,5
8,4328811,9880,31
9,6459135,720,11
0,4015217,466,9
1,4040622,530,16
2,3615756,472,19
3,3662189,110,5
4,6447216,948,29
5,4544135,1047,19
6,3860081,4846,8
7,4925595,134,5
8,4329244,9879,31
9,6457162,667,11
0,4015352,472,9
1,4037459,527,16
2,3614405,461,19
3,3662189,112,4
4,6447757,939,29
5,4541352,1030,19
6,3859946,4850,8
7,4925433,133,5
8,4329541,9883,31
9,6458622,642,11
0,4015297,464,9
1,4044136,525,16
2,3614973,462,19
3,3662243,114,5
4,6450946,954,29
5,4545000,1038,19
6,3859865,4846,8
7,4925027,115,5
8,4329595,9880,31
9,6457189,655,11
0,4015676,471,9
1,4036055,537,16
2,3614270,464,19
3,3662513,114,5
4,6448189,943,29
5,4545487,1036,19
6,3860135,4846,8
7,4925297,115,5
8,4329243,9875,31
9,6458973,675,11
0,4014865,465,9
1,4040432,526,16
2,3614216,454,19
3,3664649,112,5
4,6449243,950,29
5,4543243,1027,19
6,3860135,4845,8
7,4925784,120,5
8,4329379,9878,31
9,6457432,672,11
0,4014946,461,9
1,4037567,522,16
2,3614405,463,19
3,3662703,111,4
4,6449352,938,29
5,4543595,1034,19
6,3860136,4854,8
7,4925541,117,5
8,4328865,9878,31
9,6459027,649,11
0,4022405,574,9
1,4042108,564,16
2,3616892,512,19
3,3663054,119,4
4,6450325,973,29
5,4547568,1091,19
6,3860378,4852,8
7,4925784,146,5
8,4328973,9892,31
9,6460378,902,11
0,4019379,525,9
1,4042784,538,16
2,3615082,464,19
3,3662757,116,5
4,6448838,948,29
5,4544811,1054,19
6,3860351,4850,8
7,4925432,116,5
8,4328784,9884,31
9,6458892,720,11
0,4015757,485,9
1,4035568,524,16
2,3614865,471,19
3,3662432,114,5
4,6450108,950,29
5,4542595,1026,19
6,3859406,4847,8
7,4925271,136,5
8,4329378,9884,31
9,6457648,705,11
0,4014595,470,9
1,4044135,539,16
2,3614595,462,19
3,3662324,109,4
4,6449324,943,29
5,4544108,1027,19
6,3860136,4846,8
7,4925486,131,5
8,4329595,9879,31
9,6457459,628,11
0,4015054,468,9
1,4032757,531,16
2,3614324,466,19
3,3664405,112,4
4,6447649,943,29
5,4542865,1022,19
6,3859837,4846,8
7,4925378,112,5
8,4328730,9885,31
9,6459648,711,11
0,4014703,456,9
1,4042784,537,16
2,3614216,464,19
3,3662594,111,4
4,6449027,950,29
5,4542298,1020,19
6,3859703,4844,8
7,4925081,130,5
8,4329216,9879,31
9,6457162,676,11
0,4016379,476,9
1,4036676,533,16
2,3614838,463,19
3,3662189,110,5
4,6447432,944,29
5,4544054,1030,19
6,3859729,4818,8
7,4925378,116,5
8,4328729,9880,31
9,6458513,663,11
0,4014054,462,9
1,4037459,526,16
2,3663946,459,19
3,3662595,112,4
4,6449108,942,29
5,4543189,1032,19
6,3859163,4828,8
7,4925270,131,5
8,4329108,9876,31
9,6458811,681,11
0,4021189,551,9
1,4036811,567,16
2,3615675,496,19
3,3662892,115,5
4,6451163,969,29
5,4547027,1090,19
6,3859595,4841,8
7,4925486,135,5
8,4329351,9880,31
9,6459865,886,11
0,4019514,533,9
1,4040054,540,16
2,3614676,466,19
3,3662378,117,4
4,6449189,946,29
5,4545325,1043,19
6,3860135,4829,8
7,4925648,126,5
8,4329433,9875,31
9,6459487,722,11
0,4015702,475,9
1,4043595,534,16
2,3614216,454,19
3,3662324,116,4
4,6447379,930,29
5,4543216,1017,19
6,3860189,4834,8
7,4925838,121,5
8,4329108,9876,31
9,6458108,729,11
0,4014702,476,9
1,4046217,531,16
2,3614298,454,19
3,3662757,115,4
4,6448351,936,29
5,4543649,1032,19
6,3859838,4836,8
7,4925676,136,5
8,4329162,9882,31
9,6457756,735,11
0,4014487,450,9
1,4035757,528,16
2,3614811,453,19
3,3662324,111,5
4,6447243,935,29
5,4542027,1033,19
6,3860000,4817,8
7,4925460,117,5
8,4328811,9872,31
9,6456973,645,11
0,4015594,470,9
1,4036108,525,16
2,3613973,456,19
3,3662000,109,4
4,6450703,940,29
5,4543595,1028,19
6,3859162,4824,8
7,4925892,138,5
8,4328783,9873,31
9,6457567,728,11
0,4013243,454,9
1,4039757,519,16
2,3614514,460,19
3,3662568,110,4
4,6447729,927,29
5,4542514,1025,19
6,3859784,4817,8
7,4925270,130,5
8,4328946,9877,31
9,6457460,678,11
0,4015541,478,9
1,4037135,521,16
2,3614486,462,19
3,3662540,110,4
4,6447514,944,29
5,4542243,1029,19
6,3859459,4822,8
7,4925190,113,5
8,4329135,9881,31
9,6456810,594,11
0,4022946,561,9
1,4035973,551,16
2,3616756,501,19
3,3662459,120,4
4,6449541,966,29
5,4546973,1086,19
6,3859487,4841,8
7,4925649,144,5
8,4329243,9893,31
9,6460459,920,11
0,4019540,532,9
1,4036162,536,16
2,3614838,473,19
3,3662054,112,5
4,6450486,962,29
5,4544298,1047,19
6,3859514,4835,8
7,4925622,116,5
8,4329352,9884,31
9,6459243,737,11
0,4015459,472,9
1,4032216,527,16
2,3614756,467,19
3,3662568,115,5
4,6447540,943,29
5,4544865,1027,19
6,3859703,4831,8
7,4925946,117,5
8,4328891,9880,31
9,6459405,704,11
0,4016459,472,9
1,4036487,538,16
2,3664433,471,19
3,3662162,109,4
4,6448865,950,29
5,4543109,1033,19
6,3859946,4831,8
7,4925892,116,5
8,4329460,9876,31
9,6457379,669,11
0,4013460,457,9
1,4040217,530,16
2,3664081,456,19
3,3662460,107,4
4,6449757,947,29
5,4542621,1029,19
6,3859405,4823,8
7,4925243,112,5
8,4328811,9879,31
9,6457541,735,11
0,4016216,477,9
1,4035811,523,16
2,3614271,460,19
3,3662351,110,5
4,6447189,941,29
5,4543081,1037,19
6,3859595,4844,8
7,4925568,133,5
8,4328973,9881,31
9,6457405,774,11
0,4014946,463,9
1,4035649,518,16
2,3613783,454,19
3,3662297,110,4
4,6448162,943,29
5,4544513,1032,19
6,3859513,4844,8
7,4925378,129,5
8,4329433,9879,31
9,6457189,686,11
0,4015649,473,9
1,4033486,523,16
2,3614595,463,19
3,3662459,115,4
4,6449703,945,29
5,4544081,1037,19
6,3859568,4841,8
7,4925027,113,5
8,4329135,9875,31
9,6457649,737,11
0,4023433,587,9
1,4040919,565,16
2,3615892,506,19
3,3662649,124,4
4,6452865,967,29
5,4548027,1091,19
6,3859919,4858,8
7,4925702,143,5
8,4329054,9883,31
9,6461000,1012,11
0,4020433,552,9
1,4037459,538,16
2,3615351,477,19
3,3662406,119,4
4,6448919,958,29
5,4544243,1060,19
6,3860027,4855,8
7,4925459,139,5
8,4329000,9881,31
9,6456243,682,11
0,4015945,493,9
1,4037892,524,16
2,3614811,476,19
3,3662405,116,6
4,6449324,948,29
5,4542108,1021,19
6,3859703,4852,8
7,4925567,121,5
8,4328756,9879,31
9,6458703,684,11
0,4016406,478,9
1,4034351,525,16
2,3614567,475,19
3,3662351,114,4
4,6448541,940,29
5,4543730,1033,19
6,3860054,4854,8
7,4925541,120,5
8,4328675,9874,31
9,6459027,659,11
0,4015622,469,9
1,4034973,525,16
2,3614622,465,19
3,3662324,111,5
4,6448729,947,29
5,4543460,1026,19
6,3860000,4828,8
7,4925702,135,5
8,4328946,9881,31
9,6457540,700,11
0,4015270,472,9
1,4035784,524,16
2,3614568,472,19
3,3662379,112,5
4,6447243,938,29
5,4543486,1030,19
6,3860162,4831,8
7,4925405,115,5
8,4328649,9879,31
9,6457189,648,11
0,4015702,471,9
1,4039919,522,16
2,3664271,462,19
3,3662189,109,4
4,6447216,937,29
5,4543217,1033,19
6,3859837,4832,8
7,4925406,130,5
8,4328837,9883,31
9,6457162,693,11
0,4013270,460,9
1,4040811,526,16
2,3613973,458,19
3,3662784,111,5
4,6449216,942,29
5,4543000,1035,19
6,3859595,4849,8
7,4925514,112,5
8,4328973,9878,31
9,6458514,631,11
0,4021324,567,9
1,4043135,564,16
2,3616297,504,19
3,3662567,120,4
4,6450838,966,29
5,4545811,1093,19
6,3859595,4847,8
7,4926054,139,5
8,4328865,9889,31
9,6460378,892,11
0,4019027,541,9
1,4032919,535,16
2,3614919,472,19
3,3662486,114,5
4,6450108,950,29
5,4543406,1044,19
6,3859513,4844,8
7,4925622,134,5
8,4329081,9881,31
9,6458351,640,11
0,4016189,475,9
1,4036568,522,16
2,3614054,457,19
3,3662270,111,4
4,6451189,947,29
5,4543324,1021,19
6,3859919,4835,8
7,4925595,136,5
8,4328892,9875,31
9,6458324,607,11
0,4013946,455,9
1,4040513,528,16
2,3664109,459,19
3,3662378,115,5
4,6449649,940,29
5,4543487,1033,19
6,3859702,4836,8
7,4925433,129,5
8,4328837,9878,31
9,6457270,661,11
0,4017297,474,9
1,4041757,531,17
2,3613622,451,19
3,3662297,111,4
4,6449081,940,29
5,4543000,1026,19
6,3859784,4851,8
7,4925000,128,5
8,4329190,9877,31
9,6456622,600,11
0,4014162,453,9
1,4035730,529,16
2,3613865,447,19
3,3662514,111,4
4,6448892,940,29
5,4542514,1029,19
6,3860324,4848,8
7,4925433,130,5
8,4329054,9877,31
9,6456459,623,11
0,4014109,468,9
1,4033621,523,16
2,3613108,446,19
3,3662216,111,4
4,6447757,945,29
5,4543973,1032,19
6,3860081,4830,8
7,4924919,116,5
8,4328919,9877,31
9,6456810,658,11
0,4015108,471,9
1,4038946,522,16
2,3614189,457,19
3,3662514,112,4
4,6447568,932,29
5,4543622,1037,19
6,3859919,4843,8
7,4925541,132,5
8,4328757,9874,31
9,6457433,645,11
0,4020405,545,9
1,4041081,574,16
2,3615567,502,19
3,3662487,124,4
4,6452108,981,29
5,4547054,1086,19
6,3859838,4834,8
7,4925811,141,5
8,4328702,9880,31
9,6461190,966,11
0,4020243,542,9
1,4034757,532,17
2,3614946,477,19
3,3662352,114,4
4,6451216,959,29
5,4546081,1060,19
6,3859919,4841,8
7,4925541,138,5
8,4328811,9879,31
9,6457946,801,11
0,4015406,482,9
1,4042135,516,16
2,3614189,465,19
3,3662324,110,5
4,6449459,951,29
5,4543433,1037,19
6,3859595,4845,8
7,4925811,132,5
8,4329297,9879,31
9,6458838,726,11
0,4017108,497,9
1,4045432,529,16
2,3614487,467,19
3,3662189,112,5
4,6447432,953,29
5,4544189,1043,19
6,3860163,4849,8
7,4925108,129,5
8,4328919,9878,31
9,6458811,699,11
0,4015108,479,9
1,4039135,521,16
2,3614676,463,19
3,3662567,113,4
4,6447649,946,29
5,4544865,1035,19
6,3859622,4851,8
7,4925189,114,5
8,4328865,9879,31
9,6458486,655,11
0,4014919,475,9
1,4043378,522,16
2,3614460,463,19
3,3662919,114,5
4,6448000,944,29
5,4541730,1034,19
6,3859486,4847,8
7,4925621,134,5
8,4329027,9878,31
9,6458811,671,11
0,4015432,470,9
1,4031919,519,16
2,3614081,463,19
3,3662324,113,4
4,6448973,949,29
5,4541784,1037,19
6,3859486,4849,8
7,4925243,117,5
8,4329081,9880,31
9,6458351,654,11
0,4016838,470,9
1,4038946,516,16
2,3614324,460,19
3,3662189,110,5
4,6449649,948,29
5,4545649,1039,19
6,3860189,4844,8
7,4925081,129,5
8,4329243,9877,31
9,6456649,669,11
0,4022567,561,9
1,4041351,568,16
2,3616973,511,19
3,3661972,113,4
4,6450433,966,29
5,4546432,1087,19
6,3859648,4839,8
7,4925297,135,5
8,4329189,9887,31
9,6458406,888,11
0,4021000,531,9
1,4040622,525,16
2,3613891,460,19
3,3662297,112,4
4,6448703,940,29
5,4544757,1048,19
6,3859405,4853,8
7,4925433,132,5
8,4328892,9876,31
9,6458919,726,11
0,4015135,467,9
1,4031757,523,16
2,3614243,456,19
3,3662190,108,5
4,6450324,943,29
5,4540973,1012,19
6,3859136,4827,8
7,4925486,134,5
8,4328567,9874,31
9,6458865,656,11
0,4014649,462,9
1,4032540,519,16
2,3614405,460,19
3,3662081,108,4
4,6448649,943,29
5,4545514,1040,19
6,3859973,4828,8
7,4925163,130,5
8,4329081,9877,31
9,6458648,688,11
0,4015811,467,9
1,4037784,522,16
2,3614325,460,19
3,3662378,111,4
4,6449379,940,29
5,4541865,1032,19
6,3859487,4847,8
7,4925270,134,5
8,4329081,9879,31
9,6456919,687,11
0,4013297,453,9
1,4040892,531,16
2,3614324,461,19
3,3662567,116,5
4,6448594,942,29
5,4544324,1025,19
6,3859621,4843,8
7,4925378,132,5
8,4329135,9879,31
9,6458973,717,11
0,4015324,473,9
1,4032676,526,16
2,3614676,462,19
3,3664568,114,4
4,6447351,936,29
5,4541946,1024,19
6,3860243,4843,8
7,4925324,131,5
8,4329162,9879,31
9,6458621,700,11
0,4014271,460,9
1,4036865,518,16
2,3614054,454,19
3,3661973,112,4
4,6449541,945,29
5,4543000,1030,19
6,3859703,4829,8
7,4925189,114,5
8,4328811,9879,31
9,6458756,718,11
0,4020297,550,9
1,4046541,565,16
2,3617000,514,19
3,3662513,118,4
4,6450189,972,29
5,4548784,1101,19
6,3859973,4819,8
7,4925271,118,5
8,4328838,9882,31
9,6461027,912,11
0,4018513,527,9
1,4035622,547,16
2,3665027,465,19
3,3662297,110,5
4,6450243,957,29
5,4544594,1049,19
6,3859460,4854,8
7,4925756,136,5
8,4328784,9877,31
9,6457595,720,11
0,4015919,474,9
1,4031189,525,16
2,3614649,472,19
3,3662621,113,4
4,6449703,944,29
5,4542135,1028,19
6,3859594,4828,8
7,4925648,137,5
8,4329216,9874,31
9,6457216,702,11
0,4015270,463,9
1,4043000,529,16
2,3615189,471,19
3,3662054,108,4
4,6448135,934,29
5,4542514,1031,19
6,3860189,4843,8
7,4925054,131,5
8,4328973,9875,31
9,6457081,667,11
0,4016351,474,9
1,4038135,511,16
2,3614486,461,19
3,3662135,109,4
4,6447567,932,29
5,4541675,1029,19
6,3860054,4827,8
7,4925081,132,5
8,4329081,9876,31
9,6457379,686,11
0,4014406,454,9
1,4033865,524,16
2,3614865,459,19
3,3662513,111,4
4,6446405,930,29
5,4544540,1030,19
6,3859676,4829,8
7,4924892,128,5
8,4329162,9874,31
9,6456973,644,11
0,4016270,466,9
1,4036459,512,16
2,3615054,464,19
3,3662460,111,4
4,6449325,938,29
5,4541297,1024,19
6,3860135,4833,8
7,4925595,135,5
8,4329190,9875,31
9,6457135,667,11
0,4013757,451,9
1,4036378,528,16
2,3614243,459,19
3,3662217,108,4
4,6447892,934,29
5,4544595,1027,19
6,3859703,4829,8
7,4925756,132,5
8,4328946,9873,31
9,6458271,602,11
0,4023486,568,9
1,4046243,571,16
